Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gui_index,Answer.summary,Approve,Reject
$0.05,1,600,1209600,,,3FUI0JHJPXYXSI5G9JNHYR5XFLJ331,A1CLIAQI9N8YOJ,Approved,,,45,100% (22/22),100% (22/22),0% (0/0),4783,shopping lists app with ability to share,,
$0.05,1,600,1209600,,,3MMN5BL1WZ4YE4DQF1SWUQE3FCZ3MG,A1966JFRA8OWUW,Approved,,,354,100% (9/9),100% (9/9),0% (0/0),14143,Good login page. Finding out if user is a new member or already a member.,,
$0.05,1,600,1209600,,,32AT8R96GL9LBT3EEIKJT839KE1USR,A1250SSIMRQ3JA,Approved,,,7,100% (17/17),100% (17/17),0% (0/0),37500,NBC news,,
$0.05,1,600,1209600,,,3NAPMVF0ZWFQ8JAK7VC2SYCLE9472Y,A36COHZCHGHYD3,Approved,,,39,100% (18/18),100% (18/18),0% (0/0),15548,Emotions list with happy and mild emotion entries,,
$0.05,1,600,1209600,,,3OUYGIZWR7Y8IFB6OU259WARH5QP03,A2G11CAPXX5616,Approved,,,54,100% (21/21),100% (21/21),0% (0/0),59701,Login form with validation,,
$0.05,1,600,1209600,,,3P529IW9KYL9OYBYZKSJVMOBIXELF5,ABREXWFU9D3WR,Approved,,,180,100% (15/15),100% (15/15),0% (0/0),61407,a screen to show the time and some info,,
$0.05,1,600,1209600,,,3A1PQ49WVHHGCNY010Y0ESRA06N1HE,A8PRJZR3J6UTF,Approved,,,33,100% (20/20),100% (20/20),0% (0/0),35385,money transfer app with otp confirmation page,,
$0.05,1,600,1209600,,,3DHE4R9OCWB91CLL0YGWYBPEDCO2GX,A8PRJZR3J6UTF,Approved,,,34,100% (20/20),100% (20/20),0% (0/0),36063,music instruments with highest reviews,,
$0.05,1,600,1209600,,,3O7L7BFSHEPFSJ3WJ6B0LOBJPS5IE6,A2TXLKAOJJ9BEK,Approved,,,31,100% (30/30),100% (30/30),0% (0/0),64719,display the invoice details with date and time,,
$0.05,1,600,1209600,,,37ZHEEHM6WMFT163BVQ7B8HDKN4375,A1JBSNWSI7VKQO,Approved,,,76,100% (20/20),100% (20/20),0% (0/0),1309,A list of Games,,
$0.05,1,600,1209600,,,3HVVDCPGTES3720YDJMY6Y58ILQYTI,A1FV1XP2UU0EVH,Approved,,,104,100% (40/40),100% (40/40),0% (0/0),7425,start call for restaurant reservation from app,,
$0.05,1,600,1209600,,,3N8OEVH1FRQB0WROBFR1AX1J53AOOB,A1R6ELRI4GR9XF,Approved,,,94,100% (25/25),100% (25/25),0% (0/0),37487,interactive Train map,,
$0.05,1,600,1209600,,,3GDTJDAPVUBKF1JWRINSL7MEVYR8MD,A1NW9UWTFS14S5,Approved,,,47,100% (28/28),100% (28/28),0% (0/0),38318,Job feed for online job posting,,
$0.05,1,600,1209600,,,3M68NM076H7O83D03BMBNSKXVQ0R6Y,A8BH4CXKWP6PW,Approved,,,17,100% (21/21),100% (21/21),0% (0/0),24688,view an image,,
$0.05,1,600,1209600,,,3OS46CRSLFZG1AUHCVRLOP90GWE6V7,A3CUDF4JR3QTS4,Approved,,,35,100% (21/21),100% (21/21),0% (0/0),57318,countdown timer with a list of options,,
$0.05,1,600,1209600,,,3ATPCQ38J8AYS61P7JVHBTFGUW5YAX,AE2M19TCQJWI,Approved,,,39,100% (30/30),100% (30/30),0% (0/0),8899,Scientific Calculator Mobile Application,,
$0.05,1,600,1209600,,,3U4J9857OEBKWWAGQO5DTRFP8FH7B0,A1NFUUQF4T9KXM,Approved,,,55,100% (21/21),100% (21/21),0% (0/0),41466,adjust actions in the settings,,
$0.05,1,600,1209600,,,3OVR4I9USPJAHFUM784WL4QE3DT4QQ,A3AFAUMZ4AULZF,Approved,,,20,100% (27/27),100% (27/27),0% (0/0),50706,Splash screen,,
$0.05,1,600,1209600,,,3JWH6J9I9SD9ZH236VM2PO1F8UMBNF,A3CR6XU8373Z2N,Approved,,,118,100% (17/17),100% (17/17),0% (0/0),58969,settings with bar general,,
$0.05,1,600,1209600,,,3CFJTT4SXTQUJ4OMWYXUFEJ2351I7K,A20EIK9C477PTC,Approved,,,12,100% (21/21),100% (21/21),0% (0/0),54204,login page,,
$0.05,1,600,1209600,,,3U84XHCDICDJV7VDU4N9CX2I8GCZ4D,A1CLIAQI9N8YOJ,Approved,,,193,100% (22/22),100% (22/22),0% (0/0),45705,Gallery app with thumbnails overview,,
$0.05,1,600,1209600,,,3R3YRB5GRF3HBXHKXIYS8893Y8UAUB,A1CLIAQI9N8YOJ,Approved,,,83,100% (22/22),100% (22/22),0% (0/0),51474,broadcasting sport app,,
$0.05,1,600,1209600,,,3MTMREQS4VIU316PSIDTQWU0JO6AWB,ABREXWFU9D3WR,Approved,,,255,100% (15/15),100% (15/15),0% (0/0),11840,a window to sign up,,
$0.05,1,600,1209600,,,3V5Q80FXIXR8709X5J9CFH0597I32P,A1NFUUQF4T9KXM,Approved,,,263,100% (21/21),100% (21/21),0% (0/0),31953,down nearby picks,,
$0.05,1,600,1209600,,,31QNSG6A5RT1UYC9NCL32PPO09X782,AFWTKS209SFQY,Approved,,,30,100% (26/26),100% (26/26),0% (0/0),28288,explore smart document scanner,,
$0.05,1,600,1209600,,,3QEMNNSB2XZDBT804KWJOH3PB0T7D7,A1FV1XP2UU0EVH,Approved,,,75,100% (40/40),100% (40/40),0% (0/0),14893,"travel fees, journey time",,
$0.05,1,600,1209600,,,33C7UALJVLYNJCX7YW4U1FYBXNW18Y,A1R6ELRI4GR9XF,Approved,,,141,100% (25/25),100% (25/25),0% (0/0),43202,"saving items with complete , complete this group manually or exit",,
$0.05,1,600,1209600,,,33L7PJKHCGYOSW9G0FO47LH6P6N8TE,A1NFUUQF4T9KXM,Approved,,,30,100% (21/21),100% (21/21),0% (0/0),11807,privacy notice of appMahal,,
$0.05,1,600,1209600,,,37UQDCYH6XVZ5A8MV5WDU39WB7XV7U,AV5170KNIBKL6,Approved,,,63,100% (21/21),100% (21/21),0% (0/0),2696,search coffee with location,,
$0.05,1,600,1209600,,,3QILPRALQ5VQXJ4W3J2SYMBE0O18ND,A3CP44KT0KLT69,Approved,,,259,100% (21/21),100% (21/21),0% (0/0),11061,Area overview with map showing different layer options,,
$0.05,1,600,1209600,,,3H0W84IWBK2SLI6F9T59ZGCACONER5,A1V8T0ZHN29U5H,Approved,,,56,100% (12/12),100% (12/12),0% (0/0),66329,food and restaurants list,,
$0.05,1,600,1209600,,,3TAYZSBPLL8CRHUCVYADNP8H1NHS26,A1JBSNWSI7VKQO,Approved,,,43,100% (20/20),100% (20/20),0% (0/0),37845,Grammar practice app,,
$0.05,1,600,1209600,,,3D3VGR7TA0FPBKQIK9ODGP8DLZY3R4,A3G2CWQ5OV8AHE,Approved,,,125,100% (19/19),100% (19/19),0% (0/0),3574,route planner input box with empty result area,,
$0.05,1,600,1209600,,,3137ONMDKG51WSX1TIBX0CY3AFDEGA,A13HTFAO25P3U4,Approved,,,182,100% (14/14),100% (14/14),0% (0/0),15359,Period and fertility forecast with cycle length,,
$0.05,1,600,1209600,,,3X3OR7WPZZ009J1BR6MDLU7PVT18LB,A12EE9K9VY7XXF,Approved,,,64,100% (28/28),100% (28/28),0% (0/0),28743,Steps on how to use an app,,
$0.05,1,600,1209600,,,3JPSL1DZ5SZ4G7XB0HM6UDH9QC1NAW,A20EIK9C477PTC,Approved,,,9,100% (21/21),100% (21/21),0% (0/0),62645,blank page,,
$0.05,1,600,1209600,,,3WI0P0II61SNTCSFDYUPTYUPCCNDRC,A2KNN0T650FQ01,Approved,,,17,100% (21/21),100% (21/21),0% (0/0),51144,arabic app interface,,
$0.05,1,600,1209600,,,3E7TUJ2EGCMHPCWTJHU32DUV6QH9DL,A12EE9K9VY7XXF,Approved,,,56,100% (28/28),100% (28/28),0% (0/0),62276,"Settings screen with overview of the current user & circle, map, alert and account options",,
$0.05,1,600,1209600,,,34BBWHLWHAB99JPN46567UIJWW9IWL,A1V8T0ZHN29U5H,Approved,,,35,100% (12/12),100% (12/12),0% (0/0),10357,sports news Sergio Aguero soccer,,
$0.05,1,600,1209600,,,3U088ZLJVKTY2O870GG01QINA2T0W9,A2KNN0T650FQ01,Approved,,,13,100% (21/21),100% (21/21),0% (0/0),27741,language learning app,,
$0.05,1,600,1209600,,,3II4UPYCOJ7NHBDF0J5PO8KKGQLDQB,A2KNN0T650FQ01,Approved,,,16,100% (21/21),100% (21/21),0% (0/0),50768,loading screen on app,,
$0.05,1,600,1209600,,,34PGFRQONOB54U9TMOQ6JVXJ9BZJWZ,A2TXLKAOJJ9BEK,Approved,,,28,100% (30/30),100% (30/30),0% (0/0),2308,display the feature of invite links,,
$0.05,1,600,1209600,,,3HOSI13XHZOTS29AVXZ5O9DLXBWDD6,A1FV1XP2UU0EVH,Approved,,,21,100% (40/40),100% (40/40),0% (0/0),49706,login screen,,
$0.05,1,600,1209600,,,3RRCEFRB7MCND9SXOQ76QFVFHDRB4K,A2TXLKAOJJ9BEK,Approved,,,56,100% (30/30),100% (30/30),0% (0/0),7656,loading page of dollarlux,,
$0.05,1,600,1209600,,,3H8DHMCCW9B168FKNELSSM8BHKTDKJ,A1UOWWUH9WVUOH,Approved,,,40,100% (22/22),100% (22/22),0% (0/0),39682,search for works in  a map,,
$0.05,1,600,1209600,,,30OG32W0SUB76KENGMOSQW70BRZENI,A1NW9UWTFS14S5,Approved,,,23,100% (28/28),100% (28/28),0% (0/0),44061,News feed with video article temprature,,
$0.05,1,600,1209600,,,3VW6495TLJ0ZOOZSNP9XEFXNXN8YY7,A3G2CWQ5OV8AHE,Approved,,,69,100% (19/19),100% (19/19),0% (0/0),36059,FAQ YapStone support search button and missing site message,,
$0.05,1,600,1209600,,,3X65QVEQI0N2LMRO8I2ING38LKMCLL,A3CUDF4JR3QTS4,Approved,,,64,100% (21/21),100% (21/21),0% (0/0),38535,profile window with a button to take a photo or select it from galary,,
$0.05,1,600,1209600,,,3KXIR214I4GTPWS15XEVPMSBN7E42B,A1FV1XP2UU0EVH,Approved,,,49,100% (40/40),100% (40/40),0% (0/0),69679,video highlights,,
$0.05,1,600,1209600,,,3OWEPKL089CMX5ZDTEAMKMFJP4VN75,AE2M19TCQJWI,Approved,,,17,100% (30/30),100% (30/30),0% (0/0),50391,Mobile App Help Center,,
$0.05,1,600,1209600,,,3BEFOD78W6TJW0WUFFXF4V69TCVM4K,AE2M19TCQJWI,Approved,,,90,100% (30/30),100% (30/30),0% (0/0),23604,"Budget, Expenditure and Savings Notifier",,
$0.05,1,600,1209600,,,38F71OA9GTWTUGTJZWTYVZ30I24MF8,ABOC5IITA7DV1,Approved,,,76,100% (11/11),100% (11/11),0% (0/0),13159,"""Select an instrument on which you need help""",,
$0.05,1,600,1209600,,,320DUZ38G7M978JT7JMOXSBVFN9GJX,A1NFUUQF4T9KXM,Approved,,,24,100% (21/21),100% (21/21),0% (0/0),48492,starting screen of Amino,,
$0.05,1,600,1209600,,,31LVTDXBL7A6ROG7QFSDCB2ULLPRL6,A3CUDF4JR3QTS4,Approved,,,14,100% (21/21),100% (21/21),0% (0/0),15688,four tabs with calander,,
$0.05,1,600,1209600,,,3RU7GD8VPOT8JOVIXWLPJ2GACX9SPT,A2TXLKAOJJ9BEK,Approved,,,37,100% (30/30),100% (30/30),0% (0/0),46267,page contain the search bar of customer number,,
$0.05,1,600,1209600,,,3DIP6YHAPCSM3DRJAKZ98ZH5MW08EO,A1R6ELRI4GR9XF,Approved,,,242,100% (25/25),100% (25/25),0% (0/0),30327,in shape water schedule by date,,
$0.05,1,600,1209600,,,33CKWXB73JK58CDMZBVFM5B3JHQ11E,A2KNN0T650FQ01,Approved,,,19,100% (21/21),100% (21/21),0% (0/0),24320,turkish car sales website,,
$0.05,1,600,1209600,,,3JNQLM5FT4MPN4ZMBPDCB3UM9T9L2L,A1JBSNWSI7VKQO,Approved,,,38,100% (20/20),100% (20/20),0% (0/0),28977,Advertisment of FedEx,,
$0.05,1,600,1209600,,,3NC5L260MOMHUJEVCC8BN3S5D2JOFP,A3AFAUMZ4AULZF,Approved,,,78,100% (27/27),100% (27/27),0% (0/0),31935,This seems proper screen,,
$0.05,1,600,1209600,,,323Q6SJS8IG722S88ZDL3UV41G5FHS,A1P9OU1YPIQVW7,Approved,,,536,100% (7/7),100% (7/7),0% (0/0),62008,zone with different area,,
$0.05,1,600,1209600,,,3LYA37P8IQN8RBH09IUMXWKBEZHKBJ,A20EIK9C477PTC,Approved,,,18,100% (21/21),100% (21/21),0% (0/0),62831,Management,,
$0.05,1,600,1209600,,,3PW9OPU9PQKCXXVIIFVTROL8BN421W,A3CP44KT0KLT69,Approved,,,63,100% (21/21),100% (21/21),0% (0/0),5799,text field for commenting on photos,,
$0.05,1,600,1209600,,,3PB5A5BD0V6GNDIR6AXRU26MOS97GH,A1NFUUQF4T9KXM,Approved,,,17,100% (21/21),100% (21/21),0% (0/0),12063,setting up an account on AquaMail,,
$0.05,1,600,1209600,,,3FUI0JHJPXYXSI5G9JNHYR5XFLI330,A3NDKVYPTBWPEO,Approved,,,555,100% (21/21),100% (21/21),0% (0/0),2559,search bar with audio input and ideas of the Items.,,
$0.05,1,600,1209600,,,3COPXFW7XBCAV5IASNCNSGP0V3WPK9,A1FV1XP2UU0EVH,Approved,,,12,100% (40/40),100% (40/40),0% (0/0),14215,expandable side menu,,
$0.05,1,600,1209600,,,3U8YCDAGXPGTIRCLO7HU9101M1C0Q5,A36COHZCHGHYD3,Approved,,,283,100% (18/18),100% (18/18),0% (0/0),26337,"Menu bar with change platform, home, squad builder, consumables, tax calculator, TOTW and about",,
$0.05,1,600,1209600,,,3IAS3U3I0FGDAVDAKCOIX0YHXZVB2O,A1R6ELRI4GR9XF,Approved,,,84,100% (25/25),100% (25/25),0% (0/0),32392,choose primary use for cash for personal or business,,
$0.05,1,600,1209600,,,3LEP4MGT3G00D5BQH18ZTJPLUQKDBZ,A1UOWWUH9WVUOH,Approved,,,58,100% (22/22),100% (22/22),0% (0/0),3882,advertisement for a discount offer in a shopping application,,
$0.05,1,600,1209600,,,3E4GGUZ1T8RE3YH4QP1BW3H7KT52K0,A1JBSNWSI7VKQO,Approved,,,64,100% (20/20),100% (20/20),0% (0/0),49967,messaging app with different options,,
$0.05,1,600,1209600,,,3S4AW7T80BIZQIE9F3W04IRKT754L0,A1UOWWUH9WVUOH,Approved,,,87,100% (22/22),100% (22/22),0% (0/0),40850,news app with  different categories and has images.,,
$0.05,1,600,1209600,,,3AAPLD8UCCHHL7A93JIAKYA5SPDTHE,AE2M19TCQJWI,Approved,,,32,100% (30/30),100% (30/30),0% (0/0),4348,Weather Predictor Settings Dashboard,,
